System_Timestamp,	GPS_Timestamp	Latitude,	Longitude,	Altitude
15:39:14.80,	05:07:13,	-34.621478,	148.235805167,	27773.7
15:39:15.80,	05:07:14,	-34.6215195,	148.235797,	27713.6
15:39:16.80,	05:07:15,	-34.621572,	148.235819,	27653.5
15:39:17.79,	05:07:16,	-34.6216045,	148.235869333,	27593.4
15:39:18.80,	05:07:17,	-34.62161,	148.2359055,	27533.5
15:39:19.80,	05:07:18,	-34.6216281667,	148.2359095,	27474.8
15:39:20.80,	05:07:19,	-34.6216771667,	148.235918667,	27416.1
15:39:21.80,	05:07:20,	-34.6217141667,	148.235954833,	27357.8
15:39:22.80,	05:07:21,	-34.6217318333,	148.235986,	27300.0
15:39:23.80,	05:07:22,	-34.6217636667,	148.235974667,	27242.9
15:39:24.80,	05:07:23,	-34.621811,	148.235961167,	27185.5
15:39:25.80,	05:07:24,	-34.6218525,	148.235988333,	27129.3
15:39:26.80,	05:07:25,	-34.6218681667,	148.236027167,	27073.3
15:39:27.80,	05:07:26,	-34.6218663333,	148.236035167,	27017.9
15:39:28.80,	05:07:27,	-34.6218808333,	148.2360195,	26962.6
15:39:29.80,	05:07:28,	-34.6219186667,	148.236014,	26907.7
15:39:30.80,	05:07:29,	-34.6219585,	148.236041667,	26853.0
15:39:31.80,	05:07:30,	-34.6219906667,	148.236115667,	26798.5
15:39:32.80,	05:07:31,	-34.6220038333,	148.236199167,	26743.6
15:39:33.80,	05:07:32,	-34.6219945,	148.236253333,	26688.6
15:39:34.80,	05:07:33,	-34.6219956667,	148.236268167,	26633.6
15:39:35.80,	05:07:34,	-34.6220318333,	148.236272667,	26579.0
15:39:36.80,	05:07:35,	-34.6221016667,	148.236296333,	26524.9
15:39:37.80,	05:07:36,	-34.622181,	148.236356333,	26471.1
15:39:38.79,	05:07:37,	-34.6222408333,	148.236449667,	26417.6
15:39:39.80,	05:07:38,	-34.622273,	148.236549167,	26364.3
15:39:40.80,	05:07:39,	-34.6222906667,	148.236612167,	26311.2
15:39:41.80,	05:07:40,	-34.622325,	148.236640167,	26258.7
15:39:42.80,	05:07:41,	-34.6223918333,	148.236673667,	26206.7
15:39:43.80,	05:07:42,	-34.6224705,	148.236738667,	26154.4
15:39:44.80,	05:07:43,	-34.6225495,	148.236839667,	26103.1
15:39:45.80,	05:07:44,	-34.6226255,	148.236964333,	26052.6
15:39:46.80,	05:07:45,	-34.622682,	148.237106333,	26002.0
15:39:47.80,	05:07:46,	-34.6227351667,	148.237265667,	25952.4
15:39:48.79,	05:07:47,	-34.6227848333,	148.2374365,	25903.3
15:39:49.80,	05:07:48,	-34.6228158333,	148.237591333,	25854.6
15:39:50.79,	05:07:49,	-34.6228286667,	148.237707667,	25805.7
15:39:51.80,	05:07:50,	-34.622852,	148.2377715,	25755.5
15:39:52.80,	05:07:51,	-34.6229018333,	148.237828333,	25705.6
15:39:53.80,	05:07:52,	-34.6229523333,	148.237909333,	25655.0
15:39:54.80,	05:07:53,	-34.622979,	148.237978667,	25605.1
15:39:55.79,	05:07:54,	-34.6230216667,	148.238031333,	25554.6
15:39:56.79,	05:07:55,	-34.6230665,	148.238104167,	25505.0
15:39:57.80,	05:07:56,	-34.6231028333,	148.238143,	25454.9
15:39:58.79,	05:07:57,	-34.623168,	148.238186167,	25405.7
15:39:59.80,	05:07:58,	-34.6232185,	148.238221333,	25356.1
15:40:00.80,	05:07:59,	-34.6232765,	148.238225333,	25306.5
15:40:01.80,	05:08:00,	-34.6233613333,	148.238239333,	25257.8
15:40:02.80,	05:08:01,	-34.6234243333,	148.2382755,	25208.8
15:40:03.80,	05:08:02,	-34.6234553333,	148.238295167,	25160.2
15:40:04.79,	05:08:03,	-34.6234845,	148.238273333,	25111.5
15:40:05.79,	05:08:04,	-34.6235415,	148.2382295,	25063.3
15:40:06.80,	05:08:05,	-34.6236218333,	148.238202667,	25016.3
15:40:07.80,	05:08:06,	-34.6236881667,	148.238211667,	24968.6
15:40:08.80,	05:08:07,	-34.6237243333,	148.238220167,	24921.2
15:40:09.79,	05:08:08,	-34.6237588333,	148.238199167,	24873.9
15:40:10.80,	05:08:09,	-34.6238216667,	148.238182333,	24826.5
15:40:11.80,	05:08:10,	-34.6238805,	148.238199,	24779.3
15:40:12.80,	05:08:11,	-34.6239233333,	148.2381945,	24732.3
15:40:13.80,	05:08:12,	-34.623987,	148.2381795,	24686.2
15:40:14.80,	05:08:13,	-34.6240513333,	148.238196167,	24640.3
15:40:15.80,	05:08:14,	-34.624085,	148.238219,	24594.7
15:40:16.80,	05:08:15,	-34.6241096667,	148.238208,	24549.2
15:40:17.79,	05:08:16,	-34.6241565,	148.238202333,	24503.8
15:40:18.80,	05:08:17,	-34.6241853333,	148.238223833,	24457.7
15:40:19.80,	05:08:18,	-34.6241926667,	148.238229,	24412.1
15:40:20.80,	05:08:19,	-34.6242235,	148.238230333,	24367.4
15:40:21.80,	05:08:20,	-34.6242631667,	148.238269333,	24322.2
15:40:22.80,	05:08:21,	-34.6242766667,	148.238321833,	24276.9
15:40:23.80,	05:08:22,	-34.6242808333,	148.238353167,	24232.6
15:40:24.80,	05:08:23,	-34.6243148333,	148.2383655,	24187.6
15:40:25.80,	05:08:24,	-34.6243771667,	148.238396,	24142.9
15:40:26.80,	05:08:25,	-34.6244308333,	148.238468333,	24097.7
15:40:27.80,	05:08:26,	-34.6244595,	148.238541,	24052.6
15:40:28.80,	05:08:27,	-34.6244881667,	148.238575,	24009.2
15:40:29.80,	05:08:28,	-34.6245463333,	148.2386145,	23965.2
15:40:30.80,	05:08:29,	-34.6246321667,	148.238684833,	23921.0
15:40:31.80,	05:08:30,	-34.6247203333,	148.238786167,	23877.3
15:40:32.80,	05:08:31,	-34.6247868333,	148.238911667,	23833.6
15:40:33.80,	05:08:32,	-34.624823,	148.23902,	23790.3
15:40:34.80,	05:08:33,	-34.6248493333,	148.239077333,	23746.3
15:40:35.80,	05:08:34,	-34.624898,	148.239111,	23703.3
15:40:36.80,	05:08:35,	-34.624964,	148.239167833,	23660.2
15:40:37.80,	05:08:36,	-34.6249998333,	148.239242833,	23616.8
15:40:38.80,	05:08:37,	-34.625022,	148.239286667,	23573.6
15:40:39.80,	05:08:38,	-34.6250715,	148.239319167,	23530.8
15:40:40.80,	05:08:39,	-34.6251298333,	148.239386,	23488.8
15:40:41.80,	05:08:40,	-34.625159,	148.239470333,	23446.4
15:40:42.80,	05:08:41,	-34.6251691667,	148.239525,	23404.4
15:40:43.80,	05:08:42,	-34.6252045,	148.239560333,	23362.6
15:40:44.80,	05:08:43,	-34.6252596667,	148.239624833,	23320.7
15:40:45.80,	05:08:44,	-34.6252906667,	148.239706333,	23278.4
15:40:46.80,	05:08:45,	-34.625311,	148.239750167,	23236.5
15:40:47.80,	05:08:46,	-34.6253546667,	148.239777333,	23195.3
15:40:48.80,	05:08:47,	-34.6253956667,	148.239835167,	23154.2
15:40:49.80,	05:08:48,	-34.6253988333,	148.239905167,	23113.1
15:40:50.80,	05:08:49,	-34.6253703333,	148.239944167,	23072.1
15:40:51.80,	05:08:50,	-34.6253333333,	148.239944167,	23031.1
15:40:52.80,	05:08:51,	-34.625313,	148.239914,	22991.4
15:40:53.80,	05:08:52,	-34.6253246667,	148.239890167,	22952.5
15:40:54.80,	05:08:53,	-34.6253361667,	148.239922667,	22913.0
15:40:55.80,	05:08:54,	-34.625322,	148.239972,	22872.6
15:40:56.79,	05:08:55,	-34.6253211667,	148.239997167,	22833.2
15:40:57.80,	05:08:56,	-34.6253376667,	148.240053,	22794.1
15:40:58.79,	05:08:57,	-34.6253338333,	148.240119667,	22754.5
15:40:59.80,	05:08:58,	-34.625334,	148.240151,	22715.0
15:41:00.80,	05:08:59,	-34.6253673333,	148.240182667,	22674.8
15:41:01.80,	05:09:00,	-34.6254005,	148.240238167,	22635.6
15:41:02.80,	05:09:01,	-34.6254191667,	148.240264333,	22596.6
15:41:03.79,	05:09:02,	-34.6254535,	148.2402595,	22557.0
15:41:04.79,	05:09:03,	-34.6255165,	148.240276333,	22517.8
15:41:05.80,	05:09:04,	-34.6255608333,	148.240304167,	22478.4
15:41:06.80,	05:09:05,	-34.6256066667,	148.240301333,	22439.2
15:41:07.80,	05:09:06,	-34.6256698333,	148.240320333,	22400.1
15:41:08.80,	05:09:07,	-34.6257161667,	148.2403535,	22362.1
15:41:09.80,	05:09:08,	-34.6257645,	148.240362833,	22323.8
15:41:10.80,	05:09:09,	-34.6258403333,	148.240386667,	22286.1
15:41:11.80,	05:09:10,	-34.6259038333,	148.240446833,	22248.5
15:41:12.79,	05:09:11,	-34.6259311667,	148.240503,	22210.2
15:41:13.80,	05:09:12,	-34.6259576667,	148.240521667,	22172.3
15:41:14.80,	05:09:13,	-34.6260028333,	148.240553833,	22135.4
15:41:15.80,	05:09:14,	-34.6260258333,	148.240600333,	22098.4
15:41:16.79,	05:09:15,	-34.6260231667,	148.240609833,	22060.1
15:41:17.80,	05:09:16,	-34.6260333333,	148.240585,	22022.4
15:41:18.80,	05:09:17,	-34.6260658333,	148.240572833,	21984.8
15:41:19.80,	05:09:18,	-34.6261181667,	148.240602167,	21948.3
15:41:20.79,	05:09:19,	-34.6261658333,	148.240672,	21911.1
15:41:21.80,	05:09:20,	-34.6261828333,	148.240782667,	21874.1
15:41:22.79,	05:09:21,	-34.6261678333,	148.2409175,	21837.4
15:41:23.80,	05:09:22,	-34.6261221667,	148.2410655,	21802.7
15:41:24.80,	05:09:23,	-34.6260471667,	148.241228167,	21766.9
15:41:25.80,	05:09:24,	-34.6259575,	148.241417667,	21731.8
15:41:26.80,	05:09:25,	-34.625854,	148.241620667,	21697.0
15:41:27.80,	05:09:26,	-34.6257246667,	148.241822,	21662.7
15:41:28.79,	05:09:27,	-34.6255886667,	148.241984167,	21629.3
15:41:29.80,	05:09:28,	-34.6254695,	148.242087333,	21592.6
15:41:30.80,	05:09:29,	-34.6253831667,	148.242158833,	21557.2
15:41:31.80,	05:09:30,	-34.6253225,	148.242202667,	21521.6
15:41:32.80,	05:09:31,	-34.6252695,	148.2422165,	21488.1
15:41:33.80,	05:09:32,	-34.625247,	148.242226667,	21453.9
15:41:34.80,	05:09:33,	-34.6252658333,	148.242277833,	21419.0
15:41:35.79,	05:09:34,	-34.625285,	148.242391667,	21383.9
15:41:36.79,	05:09:35,	-34.6252695,	148.242532833,	21347.9
15:41:37.80,	05:09:36,	-34.6252301667,	148.2426725,	21312.1
15:41:38.79,	05:09:37,	-34.6251846667,	148.242792,	21277.8
15:41:39.79,	05:09:38,	-34.625141,	148.2428805,	21243.9
15:41:40.80,	05:09:39,	-34.6251198333,	148.242945667,	21209.6
15:41:41.80,	05:09:40,	-34.6251356667,	148.243010667,	21175.8
15:41:42.80,	05:09:41,	-34.6251846667,	148.243099667,	21141.9
15:41:43.80,	05:09:42,	-34.6252635,	148.243233,	21107.3
15:41:44.80,	05:09:43,	-34.6253496667,	148.243413167,	21073.3
15:41:45.80,	05:09:44,	-34.6254295,	148.243645667,	21039.2
15:41:46.80,	05:09:45,	-34.6254966667,	148.243918833,	21004.9
15:41:47.80,	05:09:46,	-34.6255498333,	148.244222833,	20971.1
15:41:48.80,	05:09:47,	-34.625597,	148.244543667,	20938.7
15:41:49.80,	05:09:48,	-34.6256255,	148.244861667,	20907.2
15:41:50.80,	05:09:49,	-34.625627,	148.245142167,	20874.7
15:41:51.80,	05:09:50,	-34.6256135,	148.245379,	20841.6
15:41:52.80,	05:09:51,	-34.6255938333,	148.245567,	20808.6
15:41:53.80,	05:09:52,	-34.625576,	148.245716667,	20775.8
15:41:54.79,	05:09:53,	-34.6255808333,	148.245844333,	20743.2
15:41:55.80,	05:09:54,	-34.6256233333,	148.245984,	20710.7
15:41:56.80,	05:09:55,	-34.6256851667,	148.246173667,	20677.4
15:41:57.80,	05:09:56,	-34.625726,	148.2464095,	20643.8
15:41:58.80,	05:09:57,	-34.6257365,	148.24664,	20610.8
15:41:59.80,	05:09:58,	-34.6257561667,	148.246834667,	20578.0
15:42:00.80,	05:09:59,	-34.625807,	148.2470465,	20544.8
15:42:01.81,	05:10:00,	-34.625848,	148.247286833,	20511.6
15:42:02.80,	05:10:01,	-34.6258798333,	148.247501167,	20478.4
15:42:03.80,	05:10:02,	-34.6259441667,	148.247687333,	20444.9
15:42:04.80,	05:10:03,	-34.6260375,	148.247895833,	20411.4
15:42:05.80,	05:10:04,	-34.6261178333,	148.248137667,	20379.0
15:42:06.80,	05:10:05,	-34.6261665,	148.248369667,	20346.4
15:42:07.80,	05:10:06,	-34.6261978333,	148.248569667,	20313.6
15:42:08.80,	05:10:07,	-34.6262253333,	148.248716667,	20281.3
15:42:09.80,	05:10:08,	-34.6262651667,	148.2488215,	20249.2
15:42:10.80,	05:10:09,	-34.6263243333,	148.2489035,	20217.7
15:42:11.80,	05:10:10,	-34.626398,	148.2489685,	20187.2
15:42:12.80,	05:10:11,	-34.6264825,	148.249025833,	20157.2
15:42:13.80,	05:10:12,	-34.6265706667,	148.2490885,	20128.0
15:42:14.80,	05:10:13,	-34.6266428333,	148.249170167,	20098.9
15:42:15.80,	05:10:14,	-34.626692,	148.249294167,	20068.4
15:42:16.80,	05:10:15,	-34.6267455,	148.2494745,	20037.8
15:42:17.80,	05:10:16,	-34.6268255,	148.249684,	20006.6
15:42:18.80,	05:10:17,	-34.6269456667,	148.2498845,	19974.9
15:42:19.80,	05:10:18,	-34.6270603333,	148.2500485,	19944.5
15:42:20.80,	05:10:19,	-34.6271421667,	148.250190167,	19911.1
15:42:21.80,	05:10:20,	-34.6271896667,	148.250346333,	19879.8
15:42:22.80,	05:10:21,	-34.6272128333,	148.250513667,	19849.5
15:42:23.80,	05:10:22,	-34.627219,	148.250679167,	19820.1
15:42:24.80,	05:10:23,	-34.6272123333,	148.2508245,	19790.8
15:42:25.80,	05:10:24,	-34.6272106667,	148.250953,	19762.4
15:42:26.80,	05:10:25,	-34.6272263333,	148.251096667,	19732.9
15:42:27.80,	05:10:26,	-34.6272581667,	148.251281333,	19703.5
15:42:28.80,	05:10:27,	-34.6273268333,	148.251477667,	19673.0
15:42:29.80,	05:10:28,	-34.6274343333,	148.251650667,	19642.2
15:42:30.80,	05:10:29,	-34.627545,	148.251772833,	19611.3
15:42:31.80,	05:10:30,	-34.6276206667,	148.251863167,	19579.2
15:42:32.80,	05:10:31,	-34.6276573333,	148.251964,	19547.6
15:42:33.80,	05:10:32,	-34.627669,	148.252084167,	19516.1
15:42:34.80,	05:10:33,	-34.6276508333,	148.252210833,	19485.8
15:42:35.80,	05:10:34,	-34.6276305,	148.252308333,	19455.2
15:42:36.79,	05:10:35,	-34.6276466667,	148.252391167,	19424.6
15:42:37.80,	05:10:36,	-34.627687,	148.252518167,	19393.2
15:42:38.80,	05:10:37,	-34.6277073333,	148.252672167,	19363.3
15:42:39.80,	05:10:38,	-34.6277046667,	148.252793167,	19332.6
15:42:40.80,	05:10:39,	-34.6277148333,	148.252881833,	19302.8
15:42:41.80,	05:10:40,	-34.6277645,	148.252964333,	19272.2
15:42:42.80,	05:10:41,	-34.627834,	148.253086333,	19241.7
15:42:43.80,	05:10:42,	-34.6278725,	148.253248,	19210.5
15:42:44.80,	05:10:43,	-34.6278823333,	148.253392167,	19179.5
15:42:45.80,	05:10:44,	-34.6279105,	148.253502833,	19148.5
15:42:46.80,	05:10:45,	-34.6279646667,	148.253645667,	19117.7
15:42:47.80,	05:10:46,	-34.6279981667,	148.253834833,	19086.9
15:42:48.80,	05:10:47,	-34.6279975,	148.254022,	19056.2
15:42:49.80,	05:10:48,	-34.6279805,	148.254178333,	19026.6
15:42:50.80,	05:10:49,	-34.6279626667,	148.254298,	18998.4
15:42:51.80,	05:10:50,	-34.6279733333,	148.254382,	18969.5
15:42:52.80,	05:10:51,	-34.6280285,	148.254471,	18940.1
15:42:53.80,	05:10:52,	-34.6281131667,	148.254598167,	18910.0
15:42:54.80,	05:10:53,	-34.6281786667,	148.254769,	18879.8
15:42:55.80,	05:10:54,	-34.6282226667,	148.254959833,	18850.6
15:42:56.80,	05:10:55,	-34.6282568333,	148.255133667,	18821.7
15:42:57.80,	05:10:56,	-34.6282893333,	148.255266167,	18792.9
15:42:58.80,	05:10:57,	-34.6283153333,	148.2553715,	18765.3
15:42:59.80,	05:10:58,	-34.6283336667,	148.255502833,	18738.0
15:43:00.80,	05:10:59,	-34.6283755,	148.255678333,	18710.5
15:43:01.81,	05:11:00,	-34.6284606667,	148.2558545,	18682.2
15:43:02.80,	05:11:01,	-34.6285715,	148.255991167,	18653.0
15:43:03.80,	05:11:02,	-34.6286628333,	148.256087167,	18623.8
15:43:04.80,	05:11:03,	-34.6287195,	148.256194167,	18595.4
15:43:05.80,	05:11:04,	-34.6287536667,	148.256331,	18567.5
15:43:06.80,	05:11:05,	-34.6287653333,	148.256482167,	18540.5
15:43:07.80,	05:11:06,	-34.628762,	148.256628167,	18513.2
15:43:08.80,	05:11:07,	-34.6287516667,	148.2567655,	18487.2
15:43:09.80,	05:11:08,	-34.6287271667,	148.256893333,	18461.3
15:43:10.80,	05:11:09,	-34.6287036667,	148.257001167,	18436.8
15:43:11.80,	05:11:10,	-34.6287108333,	148.257084,	18410.9
15:43:12.80,	05:11:11,	-34.6287673333,	148.257152,	18383.9
15:43:13.80,	05:11:12,	-34.6288663333,	148.2572435,	18356.3
15:43:14.80,	05:11:13,	-34.628975,	148.2573745,	18329.1
15:43:15.80,	05:11:14,	-34.6290635,	148.257537833,	18301.4
15:43:16.80,	05:11:15,	-34.6291236667,	148.257690667,	18274.0
15:43:17.80,	05:11:16,	-34.6291695,	148.257795667,	18246.8
15:43:18.80,	05:11:17,	-34.629226,	148.257854333,	18219.6
15:43:19.80,	05:11:18,	-34.6293195,	148.257886333,	18191.7
15:43:20.80,	05:11:19,	-34.629455,	148.257933333,	18164.3
15:43:21.80,	05:11:20,	-34.6296038333,	148.258021333,	18136.4
15:43:22.80,	05:11:21,	-34.6297263333,	148.258138833,	18108.7
15:43:23.80,	05:11:22,	-34.6298055,	148.2582455,	18080.2
15:43:24.80,	05:11:23,	-34.6298686667,	148.258309167,	18052.0
15:43:25.80,	05:11:24,	-34.6299518333,	148.258338167,	18024.6
15:43:26.80,	05:11:25,	-34.6300686667,	148.2583765,	17997.5
15:43:27.80,	05:11:26,	-34.6301918333,	148.258456333,	17970.5
15:43:28.80,	05:11:27,	-34.6302786667,	148.2585615,	17943.6
15:43:29.80,	05:11:28,	-34.6303228333,	148.258658667,	17916.7
15:43:30.80,	05:11:29,	-34.6303375,	148.258726,	17889.5
15:43:31.80,	05:11:30,	-34.6303321667,	148.258772167,	17862.9
15:43:32.80,	05:11:31,	-34.6303116667,	148.258812833,	17837.6
15:43:33.80,	05:11:32,	-34.6302806667,	148.2588765,	17812.6
15:43:34.80,	05:11:33,	-34.6302488333,	148.258975667,	17787.7
15:43:35.80,	05:11:34,	-34.6302403333,	148.259118,	17762.6
15:43:36.80,	05:11:35,	-34.6302478333,	148.259293167,	17736.8
15:43:37.80,	05:11:36,	-34.6302463333,	148.259472333,	17711.5
15:43:38.80,	05:11:37,	-34.6302265,	148.2596235,	17685.6
15:43:39.80,	05:11:38,	-34.6302285,	148.259733667,	17659.5
15:43:40.80,	05:11:39,	-34.630274,	148.259852667,	17633.9
15:43:41.80,	05:11:40,	-34.6303325,	148.260020333,	17608.6
15:43:42.80,	05:11:41,	-34.6303738333,	148.2602345,	17583.0
15:43:43.80,	05:11:42,	-34.6303791667,	148.26045,	17556.7
15:43:44.80,	05:11:43,	-34.63037,	148.260628,	17530.9
15:43:45.80,	05:11:44,	-34.6303983333,	148.2607875,	17504.5
15:43:46.80,	05:11:45,	-34.6304461667,	148.260985667,	17478.4
15:43:47.80,	05:11:46,	-34.6304683333,	148.261216833,	17451.3
15:43:48.80,	05:11:47,	-34.6304615,	148.261435667,	17424.9
15:43:49.80,	05:11:48,	-34.6304448333,	148.261610667,	17398.9
15:43:50.80,	05:11:49,	-34.6304505,	148.2617475,	17373.2
15:43:51.80,	05:11:50,	-34.6304988333,	148.261889167,	17347.6
15:43:52.80,	05:11:51,	-34.6305641667,	148.262080167,	17320.9
15:43:53.80,	05:11:52,	-34.630602,	148.262304667,	17295.0
15:43:54.80,	05:11:53,	-34.6306105,	148.2625085,	17269.1
15:43:55.80,	05:11:54,	-34.630621,	148.262664333,	17243.5
15:43:56.80,	05:11:55,	-34.6306661667,	148.2627905,	17218.7
15:43:57.80,	05:11:56,	-34.6307465,	148.262910167,	17193.9
15:43:58.80,	05:11:57,	-34.6308405,	148.263055167,	17169.1
15:43:59.80,	05:11:58,	-34.6309138333,	148.263239667,	17144.8
15:44:00.80,	05:11:59,	-34.630947,	148.2634125,	17118.7
15:44:01.81,	05:12:00,	-34.6309775,	148.26354,	17093.4
15:44:02.80,	05:12:01,	-34.6310393333,	148.263670667,	17068.4
15:44:03.80,	05:12:02,	-34.6310981667,	148.263849667,	17043.3
15:44:04.80,	05:12:03,	-34.6311206667,	148.2640425,	17017.7
15:44:05.80,	05:12:04,	-34.63112,	148.264205833,	16992.8
15:44:06.80,	05:12:05,	-34.631141,	148.264338,	16968.4
15:44:07.80,	05:12:06,	-34.631196,	148.264491167,	16943.8
15:44:08.80,	05:12:07,	-34.631239,	148.2646955,	16918.3
15:44:09.80,	05:12:08,	-34.6312478333,	148.264893833,	16893.3
15:44:10.80,	05:12:09,	-34.6312668333,	148.265054833,	16868.4
15:44:11.80,	05:12:10,	-34.631319,	148.265221,	16843.4
15:44:12.80,	05:12:11,	-34.6313691667,	148.265428,	16819.2
15:44:13.80,	05:12:12,	-34.6313805,	148.2656385,	16794.5
15:44:14.80,	05:12:13,	-34.6313838333,	148.2658065,	16770.1
15:44:15.80,	05:12:14,	-34.6314148333,	148.265977667,	16745.7
15:44:16.80,	05:12:15,	-34.6314421667,	148.266192167,	16721.1
15:44:17.80,	05:12:16,	-34.631434,	148.266412833,	16695.6
15:44:18.80,	05:12:17,	-34.6314286667,	148.266599333,	16670.9
15:44:19.80,	05:12:18,	-34.6314531667,	148.266797833,	16647.4
15:44:20.80,	05:12:19,	-34.6314641667,	148.267037167,	16623.2
15:44:21.80,	05:12:20,	-34.6314475,	148.2672605,	16598.9
15:44:22.80,	05:12:21,	-34.6314476667,	148.267452833,	16575.1
15:44:23.80,	05:12:22,	-34.6314816667,	148.267670333,	16551.3
15:44:24.80,	05:12:23,	-34.6315096667,	148.267938667,	16527.3
15:44:25.80,	05:12:24,	-34.6315088333,	148.268212167,	16504.1
15:44:26.80,	05:12:25,	-34.6315036667,	148.268449167,	16480.1
15:44:27.80,	05:12:26,	-34.6315245,	148.268654,	16456.4
15:44:28.80,	05:12:27,	-34.6315671667,	148.2688545,	16434.0
15:44:29.80,	05:12:28,	-34.6316443333,	148.269079,	16412.1
15:44:30.80,	05:12:29,	-34.6317385,	148.269340667,	16390.0
15:44:31.80,	05:12:30,	-34.6318395,	148.269645,	16367.6
15:44:32.80,	05:12:31,	-34.6319488333,	148.2699745,	16345.4
15:44:33.80,	05:12:32,	-34.6320691667,	148.270298833,	16323.9
15:44:34.80,	05:12:33,	-34.6321881667,	148.270589,	16302.4
15:44:35.80,	05:12:34,	-34.6322861667,	148.270841667,	16280.5
15:44:36.80,	05:12:35,	-34.6323545,	148.271076167,	16258.3
15:44:37.80,	05:12:36,	-34.6323943333,	148.271295667,	16236.0
15:44:38.80,	05:12:37,	-34.6324171667,	148.2715015,	16214.4
15:44:39.80,	05:12:38,	-34.6324233333,	148.271706667,	16193.1
15:44:40.80,	05:12:39,	-34.6324035,	148.271934167,	16171.8
15:44:41.79,	05:12:40,	-34.6323713333,	148.272202167,	16150.1
15:44:42.80,	05:12:41,	-34.6323478333,	148.272515333,	16127.8
15:44:43.80,	05:12:42,	-34.6323571667,	148.2728735,	16104.9
15:44:44.80,	05:12:43,	-34.6324066667,	148.2732375,	16082.1
15:44:45.80,	05:12:44,	-34.6324981667,	148.273576333,	16058.5
15:44:46.80,	05:12:45,	-34.6326165,	148.273882667,	16035.4
15:44:47.80,	05:12:46,	-34.6327536667,	148.274178833,	16013.6
15:44:48.80,	05:12:47,	-34.6328996667,	148.274476167,	15993.2
15:44:49.80,	05:12:48,	-34.6330355,	148.274743833,	15972.6
15:44:50.80,	05:12:49,	-34.63313,	148.274979667,	15950.1
15:44:51.80,	05:12:50,	-34.6331796667,	148.275217,	15927.8
15:44:52.80,	05:12:51,	-34.6331951667,	148.275483667,	15905.2
15:44:53.80,	05:12:52,	-34.6332031667,	148.275801667,	15882.6
15:44:54.80,	05:12:53,	-34.6332428333,	148.276152833,	15860.1
15:44:55.80,	05:12:54,	-34.6333236667,	148.276488333,	15837.2
15:44:56.80,	05:12:55,	-34.6334183333,	148.276773167,	15814.1
15:44:57.80,	05:12:56,	-34.6334878333,	148.277023333,	15791.3
15:44:58.80,	05:12:57,	-34.6335225,	148.277275167,	15768.9
15:44:59.80,	05:12:58,	-34.6335395,	148.277533167,	15747.4
15:45:00.80,	05:12:59,	-34.6335451667,	148.277784333,	15726.8
15:45:01.80,	05:13:00,	-34.6335456667,	148.278036833,	15706.7
15:45:02.80,	05:13:01,	-34.6335473333,	148.2783205,	15686.9
15:45:03.80,	05:13:02,	-34.6335613333,	148.278648833,	15666.4
15:45:04.80,	05:13:03,	-34.6335995,	148.279008167,	15645.8
15:45:05.80,	05:13:04,	-34.633667,	148.279388333,	15625.0
15:45:06.80,	05:13:05,	-34.6337573333,	148.279775,	15604.5
15:45:07.80,	05:13:06,	-34.6338531667,	148.280164667,	15585.5
15:45:08.80,	05:13:07,	-34.6339363333,	148.280552167,	15566.3
15:45:09.80,	05:13:08,	-34.634002,	148.280930667,	15547.2
15:45:10.80,	05:13:09,	-34.6340705,	148.281306167,	15528.1
15:45:11.80,	05:13:10,	-34.6341565,	148.281679667,	15508.6
15:45:12.80,	05:13:11,	-34.634269,	148.2820385,	15489.1
15:45:13.80,	05:13:12,	-34.6344071667,	148.2823725,	15468.7
15:45:14.80,	05:13:13,	-34.6345623333,	148.282663167,	15447.5
15:45:15.80,	05:13:14,	-34.6347211667,	148.282904333,	15426.7
15:45:16.80,	05:13:15,	-34.6348856667,	148.283122667,	15406.2
15:45:17.80,	05:13:16,	-34.6350586667,	148.283358833,	15385.5
15:45:18.80,	05:13:17,	-34.6352083333,	148.283635,	15364.7
15:45:19.80,	05:13:18,	-34.6353063333,	148.283928333,	15343.8
15:45:20.80,	05:13:19,	-34.6353658333,	148.2841875,	15321.0
